# Run started 2018-06-28 10:01:23 
# Command: motif-finder.py --database ../../gtpase-sensor/data/scer_orf_trans_all.fasta --pssm rudiger --report --threshold 12.15 --out ../data/scer-motifs-summary-r12_15.txt
# Parameters:
#	fasta_fname: ../../gtpase-sensor/data/scer_orf_trans_all.fasta
#	protein_id: None
#	sequence: None
#	pssm_name: rudiger
#	translate: False
#	score_threshold: 12.15
#	maximum_frequency_bin: 10
#	degap: False
#	write_report: True
#	mask_sequences: False
#	out_fname: ../data/scer-motifs-summary-r12_15.txt
orf	num.sites	num.motifs	prop.sites	max.score	num.motifs.1	num.motifs.2	num.motifs.3	num.motifs.4	num.motifs.5	num.motifs.6	num.motifs.7	num.motifs.8	num.motifs.9	num.motifs.10	num.motifs.longer
YNL025C	0	0	0.000	11.070	0	0	0	0	0	0	0	0	0	0	0
YNL026W	1	1	0.002	13.500	1	0	0	0	0	0	0	0	0	0	0
YNL027W	1	1	0.001	12.250	1	0	0	0	0	0	0	0	0	0	0
YNL028W	5	2	0.048	15.620	0	1	1	0	0	0	0	0	0	0	0
YNL029C	1	1	0.002	12.770	1	0	0	0	0	0	0	0	0	0	0
YNL030W	0	0	0.000	11.550	0	0	0	0	0	0	0	0	0	0	0
YNL031C	0	0	0.000	10.290	0	0	0	0	0	0	0	0	0	0	0
YNL032W	0	0	0.000	10.600	0	0	0	0	0	0	0	0	0	0	0
YNL033W	3	2	0.011	13.120	1	1	0	0	0	0	0	0	0	0	0
YNL034W	0	0	0.000	9.550	0	0	0	0	0	0	0	0	0	0	0
YNL035C	0	0	0.000	9.950	0	0	0	0	0	0	0	0	0	0	0
YNL036W	0	0	0.000	8.310	0	0	0	0	0	0	0	0	0	0	0
YNL037C	0	0	0.000	10.410	0	0	0	0	0	0	0	0	0	0	0
YNL038W	4	2	0.017	16.870	1	0	1	0	0	0	0	0	0	0	0
YNL039W	0	0	0.000	9.930	0	0	0	0	0	0	0	0	0	0	0
YNL040W	0	0	0.000	11.690	0	0	0	0	0	0	0	0	0	0	0
YNL041C	4	4	0.005	15.400	4	0	0	0	0	0	0	0	0	0	0
YNL042W	0	0	0.000	8.200	0	0	0	0	0	0	0	0	0	0	0
YNL042W-B	0	0	0.000	8.700	0	0	0	0	0	0	0	0	0	0	0
YNL043C	0	0	0.000	7.690	0	0	0	0	0	0	0	0	0	0	0
YNL044W	0	0	0.000	12.150	0	0	0	0	0	0	0	0	0	0	0
YNL045W	2	2	0.003	14.970	2	0	0	0	0	0	0	0	0	0	0
YNL046W	2	2	0.012	15.760	2	0	0	0	0	0	0	0	0	0	0
YNL047C	1	1	0.002	12.470	1	0	0	0	0	0	0	0	0	0	0
YNL048W	1	1	0.002	13.450	1	0	0	0	0	0	0	0	0	0	0
YNL049C	2	1	0.002	12.940	0	1	0	0	0	0	0	0	0	0	0
YNL050C	0	0	0.000	8.680	0	0	0	0	0	0	0	0	0	0	0
YNL051W	0	0	0.000	11.080	0	0	0	0	0	0	0	0	0	0	0
YNL052W	0	0	0.000	10.400	0	0	0	0	0	0	0	0	0	0	0
YNL053W	0	0	0.000	10.760	0	0	0	0	0	0	0	0	0	0	0
YNL054W	1	1	0.001	14.400	1	0	0	0	0	0	0	0	0	0	0
YNL054W-A	0	0	0.000	11.600	0	0	0	0	0	0	0	0	0	0	0
YNL054W-B	3	3	0.002	13.770	3	0	0	0	0	0	0	0	0	0	0
YNL055C	0	0	0.000	8.820	0	0	0	0	0	0	0	0	0	0	0
YNL056W	0	0	0.000	11.880	0	0	0	0	0	0	0	0	0	0	0
YNL057W	0	0	0.000	10.440	0	0	0	0	0	0	0	0	0	0	0
YNL058C	0	0	0.000	10.180	0	0	0	0	0	0	0	0	0	0	0
YNL059C	1	1	0.001	12.310	1	0	0	0	0	0	0	0	0	0	0
YNL061W	0	0	0.000	10.920	0	0	0	0	0	0	0	0	0	0	0
YNL062C	2	2	0.004	12.510	2	0	0	0	0	0	0	0	0	0	0
YNL063W	2	2	0.006	13.050	2	0	0	0	0	0	0	0	0	0	0
YNL064C	0	0	0.000	9.890	0	0	0	0	0	0	0	0	0	0	0
YNL065W	3	2	0.005	13.550	1	1	0	0	0	0	0	0	0	0	0
YNL066W	0	0	0.000	11.340	0	0	0	0	0	0	0	0	0	0	0
YNL067W	0	0	0.000	10.390	0	0	0	0	0	0	0	0	0	0	0
YNL067W-A	0	0	0.000	8.750	0	0	0	0	0	0	0	0	0	0	0
YNL067W-B	0	0	0.000	7.290	0	0	0	0	0	0	0	0	0	0	0
YNL068C	0	0	0.000	7.990	0	0	0	0	0	0	0	0	0	0	0
YNL069C	2	1	0.010	14.180	0	1	0	0	0	0	0	0	0	0	0
YNL070W	0	0	0.000	10.680	0	0	0	0	0	0	0	0	0	0	0
YNL071W	2	2	0.004	12.900	2	0	0	0	0	0	0	0	0	0	0
YNL072W	0	0	0.000	11.180	0	0	0	0	0	0	0	0	0	0	0
YNL073W	3	2	0.005	16.970	1	1	0	0	0	0	0	0	0	0	0
YNL074C	0	0	0.000	9.490	0	0	0	0	0	0	0	0	0	0	0
YNL075W	1	1	0.003	12.500	1	0	0	0	0	0	0	0	0	0	0
YNL076W	1	1	0.002	12.200	1	0	0	0	0	0	0	0	0	0	0
YNL077W	1	1	0.002	12.510	1	0	0	0	0	0	0	0	0	0	0
YNL078W	1	1	0.002	15.150	1	0	0	0	0	0	0	0	0	0	0
YNL079C	0	0	0.000	4.860	0	0	0	0	0	0	0	0	0	0	0
YNL080C	0	0	0.000	10.790	0	0	0	0	0	0	0	0	0	0	0
YNL081C	0	0	0.000	10.590	0	0	0	0	0	0	0	0	0	0	0
YNL082W	2	2	0.002	12.510	2	0	0	0	0	0	0	0	0	0	0
YNL083W	2	1	0.004	17.880	0	1	0	0	0	0	0	0	0	0	0
YNL084C	1	1	0.003	12.240	1	0	0	0	0	0	0	0	0	0	0
YNL085W	4	4	0.005	13.820	4	0	0	0	0	0	0	0	0	0	0
YNL086W	3	1	0.029	14.880	0	0	1	0	0	0	0	0	0	0	0
YNL087W	0	0	0.000	11.850	0	0	0	0	0	0	0	0	0	0	0
YNL088W	1	1	0.001	13.670	1	0	0	0	0	0	0	0	0	0	0
YNL089C	1	1	0.006	12.450	1	0	0	0	0	0	0	0	0	0	0
YNL090W	1	1	0.005	14.910	1	0	0	0	0	0	0	0	0	0	0
YNL091W	0	0	0.000	9.640	0	0	0	0	0	0	0	0	0	0	0
YNL092W	1	1	0.003	12.460	1	0	0	0	0	0	0	0	0	0	0
YNL093W	0	0	0.000	9.210	0	0	0	0	0	0	0	0	0	0	0
YNL094W	0	0	0.000	10.920	0	0	0	0	0	0	0	0	0	0	0
YNL095C	6	5	0.009	13.900	4	1	0	0	0	0	0	0	0	0	0
YNL096C	2	2	0.011	13.290	2	0	0	0	0	0	0	0	0	0	0
YNL097C	1	1	0.003	13.020	1	0	0	0	0	0	0	0	0	0	0
YNL097C-B	0	0	0.000	7.400	0	0	0	0	0	0	0	0	0	0	0
YNL097W-A	1	1	0.020	14.380	1	0	0	0	0	0	0	0	0	0	0
YNL098C	0	0	0.000	11.650	0	0	0	0	0	0	0	0	0	0	0
YNL099C	0	0	0.000	11.410	0	0	0	0	0	0	0	0	0	0	0
YNL100W	0	0	0.000	8.560	0	0	0	0	0	0	0	0	0	0	0
YNL101W	6	4	0.008	17.640	3	0	1	0	0	0	0	0	0	0	0
YNL102W	2	2	0.001	13.630	2	0	0	0	0	0	0	0	0	0	0
YNL103W	2	1	0.003	15.190	0	1	0	0	0	0	0	0	0	0	0
YNL103W-A	0	0	0.000	10.350	0	0	0	0	0	0	0	0	0	0	0
YNL104C	1	1	0.002	12.590	1	0	0	0	0	0	0	0	0	0	0
YNL105W	3	2	0.021	13.820	1	1	0	0	0	0	0	0	0	0	0
YNL106C	1	1	0.001	14.690	1	0	0	0	0	0	0	0	0	0	0
YNL107W	0	0	0.000	8.740	0	0	0	0	0	0	0	0	0	0	0
YNL108C	0	0	0.000	7.750	0	0	0	0	0	0	0	0	0	0	0
YNL109W	0	0	0.000	11.320	0	0	0	0	0	0	0	0	0	0	0
YNL110C	0	0	0.000	9.220	0	0	0	0	0	0	0	0	0	0	0
YNL111C	1	1	0.008	13.830	1	0	0	0	0	0	0	0	0	0	0
YNL112W	1	1	0.002	13.200	1	0	0	0	0	0	0	0	0	0	0
YNL113W	0	0	0.000	10.220	0	0	0	0	0	0	0	0	0	0	0
YNL114C	3	1	0.024	17.040	0	0	1	0	0	0	0	0	0	0	0
YNL115C	0	0	0.000	12.000	0	0	0	0	0	0	0	0	0	0	0
YNL116W	0	0	0.000	8.040	0	0	0	0	0	0	0	0	0	0	0
YNL117W	0	0	0.000	9.940	0	0	0	0	0	0	0	0	0	0	0
YNL118C	4	4	0.004	14.760	4	0	0	0	0	0	0	0	0	0	0
YNL119W	1	1	0.002	13.180	1	0	0	0	0	0	0	0	0	0	0
YNL120C	0	0	0.000	9.490	0	0	0	0	0	0	0	0	0	0	0
YNL121C	0	0	0.000	11.170	0	0	0	0	0	0	0	0	0	0	0
YNL122C	0	0	0.000	11.710	0	0	0	0	0	0	0	0	0	0	0
YNL123W	1	1	0.001	12.660	1	0	0	0	0	0	0	0	0	0	0
YNL124W	0	0	0.000	8.040	0	0	0	0	0	0	0	0	0	0	0
YNL125C	0	0	0.000	11.140	0	0	0	0	0	0	0	0	0	0	0
YNL126W	2	1	0.002	17.010	0	1	0	0	0	0	0	0	0	0	0
YNL127W	5	3	0.005	16.790	1	2	0	0	0	0	0	0	0	0	0
YNL128W	0	0	0.000	11.150	0	0	0	0	0	0	0	0	0	0	0
YNL129W	2	2	0.008	12.610	2	0	0	0	0	0	0	0	0	0	0
YNL130C	0	0	0.000	11.270	0	0	0	0	0	0	0	0	0	0	0
YNL130C-A	0	0	0.000	6.960	0	0	0	0	0	0	0	0	0	0	0
YNL131W	1	1	0.007	13.180	1	0	0	0	0	0	0	0	0	0	0
YNL132W	5	4	0.005	15.800	3	1	0	0	0	0	0	0	0	0	0
YNL133C	0	0	0.000	9.330	0	0	0	0	0	0	0	0	0	0	0
YNL134C	1	1	0.003	15.150	1	0	0	0	0	0	0	0	0	0	0
YNL135C	0	0	0.000	5.920	0	0	0	0	0	0	0	0	0	0	0
YNL136W	0	0	0.000	10.250	0	0	0	0	0	0	0	0	0	0	0
YNL137C	0	0	0.000	11.770	0	0	0	0	0	0	0	0	0	0	0
YNL138W	1	1	0.002	14.300	1	0	0	0	0	0	0	0	0	0	0
YNL138W-A	0	0	0.000	11.510	0	0	0	0	0	0	0	0	0	0	0
YNL139C	9	6	0.006	16.340	4	1	1	0	0	0	0	0	0	0	0
YNL140C	0	0	0.000	11.690	0	0	0	0	0	0	0	0	0	0	0
YNL141W	0	0	0.000	9.690	0	0	0	0	0	0	0	0	0	0	0
YNL142W	2	1	0.004	14.540	0	1	0	0	0	0	0	0	0	0	0
YNL143C	0	0	0.000	10.230	0	0	0	0	0	0	0	0	0	0	0
YNL144C	3	1	0.004	14.610	0	0	1	0	0	0	0	0	0	0	0
YNL144W-A	0	0	0.000	8.780	0	0	0	0	0	0	0	0	0	0	0
YNL145W	0	0	0.000	3.280	0	0	0	0	0	0	0	0	0	0	0
YNL146C-A	0	0	0.000	11.080	0	0	0	0	0	0	0	0	0	0	0
YNL146W	2	2	0.020	13.400	2	0	0	0	0	0	0	0	0	0	0
YNL147W	0	0	0.000	11.630	0	0	0	0	0	0	0	0	0	0	0
YNL148C	0	0	0.000	9.780	0	0	0	0	0	0	0	0	0	0	0
YNL149C	2	1	0.016	14.290	0	1	0	0	0	0	0	0	0	0	0
YNL150W	1	1	0.007	12.420	1	0	0	0	0	0	0	0	0	0	0
YNL151C	0	0	0.000	11.050	0	0	0	0	0	0	0	0	0	0	0
YNL152W	0	0	0.000	11.250	0	0	0	0	0	0	0	0	0	0	0
YNL153C	0	0	0.000	9.320	0	0	0	0	0	0	0	0	0	0	0
YNL154C	1	1	0.002	12.490	1	0	0	0	0	0	0	0	0	0	0
YNL155W	0	0	0.000	9.100	0	0	0	0	0	0	0	0	0	0	0
YNL156C	1	1	0.003	13.320	1	0	0	0	0	0	0	0	0	0	0
YNL157W	0	0	0.000	6.980	0	0	0	0	0	0	0	0	0	0	0
YNL158W	0	0	0.000	9.500	0	0	0	0	0	0	0	0	0	0	0
YNL159C	2	2	0.007	13.070	2	0	0	0	0	0	0	0	0	0	0
YNL160W	0	0	0.000	10.540	0	0	0	0	0	0	0	0	0	0	0
YNL161W	4	2	0.005	15.320	1	0	1	0	0	0	0	0	0	0	0
YNL162W	0	0	0.000	11.740	0	0	0	0	0	0	0	0	0	0	0
YNL162W-A	0	0	0.000	8.140	0	0	0	0	0	0	0	0	0	0	0
YNL163C	0	0	0.000	11.690	0	0	0	0	0	0	0	0	0	0	0
YNL164C	0	0	0.000	10.600	0	0	0	0	0	0	0	0	0	0	0
YNL165W	0	0	0.000	10.830	0	0	0	0	0	0	0	0	0	0	0
YNL166C	0	0	0.000	9.620	0	0	0	0	0	0	0	0	0	0	0
YNL167C	0	0	0.000	11.900	0	0	0	0	0	0	0	0	0	0	0
YNL168C	0	0	0.000	10.530	0	0	0	0	0	0	0	0	0	0	0
YNL169C	1	1	0.002	13.130	1	0	0	0	0	0	0	0	0	0	0
YNL170W	0	0	0.000	11.670	0	0	0	0	0	0	0	0	0	0	0
YNL171C	0	0	0.000	11.850	0	0	0	0	0	0	0	0	0	0	0
YNL172W	4	4	0.002	14.460	4	0	0	0	0	0	0	0	0	0	0
YNL173C	0	0	0.000	12.080	0	0	0	0	0	0	0	0	0	0	0
YNL174W	2	1	0.011	15.140	0	1	0	0	0	0	0	0	0	0	0
YNL175C	3	1	0.007	14.590	0	0	1	0	0	0	0	0	0	0	0
YNL176C	0	0	0.000	11.840	0	0	0	0	0	0	0	0	0	0	0
YNL177C	4	1	0.013	17.530	0	0	0	1	0	0	0	0	0	0	0
YNL178W	0	0	0.000	11.350	0	0	0	0	0	0	0	0	0	0	0
YNL179C	0	0	0.000	11.640	0	0	0	0	0	0	0	0	0	0	0
YNL180C	1	1	0.003	13.150	1	0	0	0	0	0	0	0	0	0	0
YNL181W	4	3	0.010	13.760	2	1	0	0	0	0	0	0	0	0	0
YNL182C	1	1	0.002	12.260	1	0	0	0	0	0	0	0	0	0	0
YNL183C	0	0	0.000	11.510	0	0	0	0	0	0	0	0	0	0	0
YNL184C	3	1	0.028	16.320	0	0	1	0	0	0	0	0	0	0	0
YNL185C	2	1	0.013	13.580	0	1	0	0	0	0	0	0	0	0	0
YNL186W	4	3	0.005	14.280	2	1	0	0	0	0	0	0	0	0	0
YNL187W	1	1	0.003	15.050	1	0	0	0	0	0	0	0	0	0	0
YNL188W	0	0	0.000	10.060	0	0	0	0	0	0	0	0	0	0	0
YNL189W	1	1	0.002	15.300	1	0	0	0	0	0	0	0	0	0	0
YNL190W	2	1	0.010	15.050	0	1	0	0	0	0	0	0	0	0	0
YNL191W	0	0	0.000	11.340	0	0	0	0	0	0	0	0	0	0	0
YNL192W	2	2	0.002	13.010	2	0	0	0	0	0	0	0	0	0	0
YNL193W	4	3	0.007	13.280	2	1	0	0	0	0	0	0	0	0	0
YNL194C	2	1	0.007	14.070	0	1	0	0	0	0	0	0	0	0	0
YNL195C	0	0	0.000	4.290	0	0	0	0	0	0	0	0	0	0	0
YNL196C	0	0	0.000	6.680	0	0	0	0	0	0	0	0	0	0	0
YNL197C	0	0	0.000	11.740	0	0	0	0	0	0	0	0	0	0	0
YNL198C	0	0	0.000	10.690	0	0	0	0	0	0	0	0	0	0	0
YNL199C	0	0	0.000	10.010	0	0	0	0	0	0	0	0	0	0	0
YNL200C	0	0	0.000	10.780	0	0	0	0	0	0	0	0	0	0	0
YNL201C	4	2	0.005	18.700	0	2	0	0	0	0	0	0	0	0	0
YNL202W	0	0	0.000	11.590	0	0	0	0	0	0	0	0	0	0	0
YNL203C	0	0	0.000	10.470	0	0	0	0	0	0	0	0	0	0	0
YNL204C	0	0	0.000	11.770	0	0	0	0	0	0	0	0	0	0	0
YNL205C	2	1	0.014	13.880	0	1	0	0	0	0	0	0	0	0	0
YNL206C	1	1	0.002	12.420	1	0	0	0	0	0	0	0	0	0	0
YNL207W	0	0	0.000	9.530	0	0	0	0	0	0	0	0	0	0	0
YNL208W	0	0	0.000	6.490	0	0	0	0	0	0	0	0	0	0	0
YNL209W	0	0	0.000	12.060	0	0	0	0	0	0	0	0	0	0	0
YNL210W	0	0	0.000	11.720	0	0	0	0	0	0	0	0	0	0	0
YNL211C	1	1	0.012	12.300	1	0	0	0	0	0	0	0	0	0	0
YNL212W	1	1	0.001	12.770	1	0	0	0	0	0	0	0	0	0	0
YNL213C	1	1	0.005	13.070	1	0	0	0	0	0	0	0	0	0	0
YNL214W	3	2	0.015	17.610	1	1	0	0	0	0	0	0	0	0	0
YNL215W	1	1	0.003	12.160	1	0	0	0	0	0	0	0	0	0	0
YNL216W	1	1	0.001	14.240	1	0	0	0	0	0	0	0	0	0	0
YNL217W	0	0	0.000	11.430	0	0	0	0	0	0	0	0	0	0	0
YNL218W	1	1	0.002	14.620	1	0	0	0	0	0	0	0	0	0	0
YNL219C	7	3	0.013	18.060	2	0	0	0	1	0	0	0	0	0	0
YNL220W	0	0	0.000	11.200	0	0	0	0	0	0	0	0	0	0	0
YNL221C	6	5	0.007	14.830	4	1	0	0	0	0	0	0	0	0	0
YNL222W	0	0	0.000	10.240	0	0	0	0	0	0	0	0	0	0	0
YNL223W	1	1	0.002	15.420	1	0	0	0	0	0	0	0	0	0	0
YNL224C	0	0	0.000	9.950	0	0	0	0	0	0	0	0	0	0	0
YNL225C	0	0	0.000	11.800	0	0	0	0	0	0	0	0	0	0	0
YNL226W	2	1	0.015	14.200	0	1	0	0	0	0	0	0	0	0	0
YNL227C	1	1	0.002	13.580	1	0	0	0	0	0	0	0	0	0	0
YNL228W	0	0	0.000	11.400	0	0	0	0	0	0	0	0	0	0	0
YNL229C	0	0	0.000	10.780	0	0	0	0	0	0	0	0	0	0	0
YNL230C	0	0	0.000	10.500	0	0	0	0	0	0	0	0	0	0	0
YNL231C	3	2	0.009	13.300	1	1	0	0	0	0	0	0	0	0	0
YNL232W	0	0	0.000	9.940	0	0	0	0	0	0	0	0	0	0	0
YNL233W	0	0	0.000	11.500	0	0	0	0	0	0	0	0	0	0	0
YNL234W	2	1	0.005	15.380	0	1	0	0	0	0	0	0	0	0	0
YNL235C	1	1	0.007	12.340	1	0	0	0	0	0	0	0	0	0	0
YNL236W	2	2	0.002	15.690	2	0	0	0	0	0	0	0	0	0	0
YNL237W	3	3	0.007	16.210	3	0	0	0	0	0	0	0	0	0	0
YNL238W	0	0	0.000	11.870	0	0	0	0	0	0	0	0	0	0	0
YNL239W	0	0	0.000	10.690	0	0	0	0	0	0	0	0	0	0	0
YNL240C	1	1	0.002	13.350	1	0	0	0	0	0	0	0	0	0	0
YNL241C	2	1	0.004	12.310	0	1	0	0	0	0	0	0	0	0	0
YNL242W	3	1	0.002	17.760	0	0	1	0	0	0	0	0	0	0	0
YNL243W	2	2	0.002	15.510	2	0	0	0	0	0	0	0	0	0	0
YNL244C	1	1	0.009	14.310	1	0	0	0	0	0	0	0	0	0	0
YNL245C	0	0	0.000	9.210	0	0	0	0	0	0	0	0	0	0	0
YNL246W	0	0	0.000	8.740	0	0	0	0	0	0	0	0	0	0	0
YNL247W	0	0	0.000	11.770	0	0	0	0	0	0	0	0	0	0	0
YNL248C	1	1	0.002	15.850	1	0	0	0	0	0	0	0	0	0	0
YNL249C	0	0	0.000	11.730	0	0	0	0	0	0	0	0	0	0	0
YNL250W	0	0	0.000	11.530	0	0	0	0	0	0	0	0	0	0	0
YNL251C	0	0	0.000	11.620	0	0	0	0	0	0	0	0	0	0	0
YNL252C	2	1	0.007	18.620	0	1	0	0	0	0	0	0	0	0	0
YNL253W	1	1	0.002	13.360	1	0	0	0	0	0	0	0	0	0	0
YNL254C	0	0	0.000	11.130	0	0	0	0	0	0	0	0	0	0	0
YNL255C	0	0	0.000	3.680	0	0	0	0	0	0	0	0	0	0	0
YNL256W	0	0	0.000	10.570	0	0	0	0	0	0	0	0	0	0	0
YNL257C	3	3	0.002	13.450	3	0	0	0	0	0	0	0	0	0	0
YNL258C	1	1	0.001	12.700	1	0	0	0	0	0	0	0	0	0	0
YNL259C	0	0	0.000	6.420	0	0	0	0	0	0	0	0	0	0	0
YNL260C	2	2	0.010	15.180	2	0	0	0	0	0	0	0	0	0	0
YNL261W	0	0	0.000	11.270	0	0	0	0	0	0	0	0	0	0	0
YNL262W	3	2	0.001	16.710	1	1	0	0	0	0	0	0	0	0	0
YNL263C	1	1	0.003	13.960	1	0	0	0	0	0	0	0	0	0	0
YNL264C	0	0	0.000	9.540	0	0	0	0	0	0	0	0	0	0	0
YNL265C	1	1	0.003	12.350	1	0	0	0	0	0	0	0	0	0	0
YNL266W	1	1	0.007	13.100	1	0	0	0	0	0	0	0	0	0	0
YNL267W	2	2	0.002	13.170	2	0	0	0	0	0	0	0	0	0	0
YNL268W	2	2	0.003	13.150	2	0	0	0	0	0	0	0	0	0	0
YNL269W	0	0	0.000	12.080	0	0	0	0	0	0	0	0	0	0	0
YNL270C	2	2	0.003	13.070	2	0	0	0	0	0	0	0	0	0	0
YNL271C	0	0	0.000	10.940	0	0	0	0	0	0	0	0	0	0	0
YNL272C	1	1	0.001	13.960	1	0	0	0	0	0	0	0	0	0	0
YNL273W	5	4	0.004	16.470	3	1	0	0	0	0	0	0	0	0	0
YNL274C	2	2	0.006	14.860	2	0	0	0	0	0	0	0	0	0	0
YNL275W	2	2	0.003	15.170	2	0	0	0	0	0	0	0	0	0	0
YNL276C	0	0	0.000	10.710	0	0	0	0	0	0	0	0	0	0	0
YNL277W	3	2	0.006	13.280	1	1	0	0	0	0	0	0	0	0	0
YNL277W-A	0	0	0.000	11.510	0	0	0	0	0	0	0	0	0	0	0
YNL278W	1	1	0.001	13.490	1	0	0	0	0	0	0	0	0	0	0
YNL279W	5	4	0.008	17.220	3	1	0	0	0	0	0	0	0	0	0
YNL280C	4	4	0.009	16.990	4	0	0	0	0	0	0	0	0	0	0
YNL281W	0	0	0.000	7.030	0	0	0	0	0	0	0	0	0	0	0
YNL282W	0	0	0.000	11.440	0	0	0	0	0	0	0	0	0	0	0
YNL283C	0	0	0.000	9.630	0	0	0	0	0	0	0	0	0	0	0
YNL284C	0	0	0.000	11.270	0	0	0	0	0	0	0	0	0	0	0
YNL284C-A	0	0	0.000	11.600	0	0	0	0	0	0	0	0	0	0	0
YNL284C-B	3	3	0.002	13.770	3	0	0	0	0	0	0	0	0	0	0
YNL285W	1	1	0.008	12.880	1	0	0	0	0	0	0	0	0	0	0
YNL286W	0	0	0.000	11.700	0	0	0	0	0	0	0	0	0	0	0
YNL287W	5	5	0.005	14.870	5	0	0	0	0	0	0	0	0	0	0
YNL288W	2	2	0.005	13.710	2	0	0	0	0	0	0	0	0	0	0
YNL289W	2	2	0.007	14.850	2	0	0	0	0	0	0	0	0	0	0
YNL290W	0	0	0.000	11.810	0	0	0	0	0	0	0	0	0	0	0
YNL291C	1	1	0.002	13.200	1	0	0	0	0	0	0	0	0	0	0
YNL292W	0	0	0.000	10.010	0	0	0	0	0	0	0	0	0	0	0
YNL293W	1	1	0.002	13.100	1	0	0	0	0	0	0	0	0	0	0
YNL294C	3	3	0.006	16.070	3	0	0	0	0	0	0	0	0	0	0
YNL295W	0	0	0.000	12.090	0	0	0	0	0	0	0	0	0	0	0
YNL296W	0	0	0.000	10.420	0	0	0	0	0	0	0	0	0	0	0
YNL297C	8	8	0.005	15.450	8	0	0	0	0	0	0	0	0	0	0
YNL298W	0	0	0.000	11.330	0	0	0	0	0	0	0	0	0	0	0
YNL299W	1	1	0.002	12.480	1	0	0	0	0	0	0	0	0	0	0
YNL300W	0	0	0.000	7.960	0	0	0	0	0	0	0	0	0	0	0
YNL301C	3	3	0.016	12.590	3	0	0	0	0	0	0	0	0	0	0
YNL302C	0	0	0.000	8.230	0	0	0	0	0	0	0	0	0	0	0
YNL303W	0	0	0.000	11.890	0	0	0	0	0	0	0	0	0	0	0
YNL304W	0	0	0.000	10.350	0	0	0	0	0	0	0	0	0	0	0
YNL305C	1	1	0.003	12.680	1	0	0	0	0	0	0	0	0	0	0
YNL306W	0	0	0.000	11.730	0	0	0	0	0	0	0	0	0	0	0
YNL307C	0	0	0.000	7.830	0	0	0	0	0	0	0	0	0	0	0
YNL308C	0	0	0.000	7.420	0	0	0	0	0	0	0	0	0	0	0
YNL309W	1	1	0.002	12.220	1	0	0	0	0	0	0	0	0	0	0
YNL310C	0	0	0.000	9.700	0	0	0	0	0	0	0	0	0	0	0
YNL311C	4	2	0.005	21.270	1	0	1	0	0	0	0	0	0	0	0
YNL312W	0	0	0.000	6.060	0	0	0	0	0	0	0	0	0	0	0
YNL313C	4	3	0.004	14.320	2	1	0	0	0	0	0	0	0	0	0
YNL314W	2	1	0.008	14.100	0	1	0	0	0	0	0	0	0	0	0
YNL315C	3	2	0.009	14.030	1	1	0	0	0	0	0	0	0	0	0
YNL316C	4	2	0.012	16.780	1	0	1	0	0	0	0	0	0	0	0
YNL317W	0	0	0.000	10.030	0	0	0	0	0	0	0	0	0	0	0
YNL318C	1	1	0.002	13.160	1	0	0	0	0	0	0	0	0	0	0
YNL319W	1	1	0.007	13.410	1	0	0	0	0	0	0	0	0	0	0
YNL320W	2	1	0.007	15.100	0	1	0	0	0	0	0	0	0	0	0
YNL321W	1	1	0.001	14.710	1	0	0	0	0	0	0	0	0	0	0
YNL322C	1	1	0.003	14.940	1	0	0	0	0	0	0	0	0	0	0
YNL323W	1	1	0.002	12.530	1	0	0	0	0	0	0	0	0	0	0
YNL324W	2	1	0.015	13.860	0	1	0	0	0	0	0	0	0	0	0
YNL325C	1	1	0.001	12.610	1	0	0	0	0	0	0	0	0	0	0
YNL326C	1	1	0.003	12.520	1	0	0	0	0	0	0	0	0	0	0
YNL327W	2	2	0.002	13.400	2	0	0	0	0	0	0	0	0	0	0
YNL328C	0	0	0.000	11.810	0	0	0	0	0	0	0	0	0	0	0
YNL329C	3	2	0.003	15.080	1	1	0	0	0	0	0	0	0	0	0
YNL330C	0	0	0.000	9.270	0	0	0	0	0	0	0	0	0	0	0
YNL331C	1	1	0.003	12.200	1	0	0	0	0	0	0	0	0	0	0
YNL332W	1	1	0.003	12.180	1	0	0	0	0	0	0	0	0	0	0
YNL333W	0	0	0.000	7.410	0	0	0	0	0	0	0	0	0	0	0
YNL334C	0	0	0.000	12.120	0	0	0	0	0	0	0	0	0	0	0
YNL335W	1	1	0.004	12.450	1	0	0	0	0	0	0	0	0	0	0
YNL336W	1	1	0.003	13.130	1	0	0	0	0	0	0	0	0	0	0
YNL337W	0	0	0.000	10.020	0	0	0	0	0	0	0	0	0	0	0
YNL338W	0	0	0.000	5.460	0	0	0	0	0	0	0	0	0	0	0
YNL339C	0	0	0.000	11.860	0	0	0	0	0	0	0	0	0	0	0
YNL339W-A	0	0	0.000	9.640	0	0	0	0	0	0	0	0	0	0	0
YNL339W-B	0	0	0.000	11.030	0	0	0	0	0	0	0	0	0	0	0
YNR001C	1	1	0.002	14.000	1	0	0	0	0	0	0	0	0	0	0
YNR001W-A	0	0	0.000	5.990	0	0	0	0	0	0	0	0	0	0	0
YNR002C	0	0	0.000	11.940	0	0	0	0	0	0	0	0	0	0	0
YNR003C	0	0	0.000	11.900	0	0	0	0	0	0	0	0	0	0	0
YNR003W-A	0	0	0.000	6.120	0	0	0	0	0	0	0	0	0	0	0
YNR004W	0	0	0.000	6.880	0	0	0	0	0	0	0	0	0	0	0
YNR005C	1	1	0.007	12.630	1	0	0	0	0	0	0	0	0	0	0
